00051000199447   7
00013409352311   41
00019800036591   48
00054800344475   30
00073171006232   46
00044000004149   47
00071072021804   13
00041167413128   15
00010900633376   46
00052100013848   10
00688267132667   26
00744160220051   12
00033776011895   38
00046704063316   15
00070158008203   22
00051000075017   19
00051000150769   10
00025000008054   52
00072799831400   32
00023100017792   35
00627975010164   29
00738912022437   15
00077544000506   18
00041520894281   23
00721134700245   49
00024182000894   16
00052100025780   40
00635519115015   26
00025600002247   34
00041390000034   51
00041271024883   37
00237194000008   7
00041520001641   25
00643843200024   26
00038861090595   31
00016000147072   23
00079400188977   46
00043695103564   11
00020735112298   49
00870397001603   19
00022506474703   20
00073416020054   7
00074699030167   9
00015000070038   44
00749826539010   51
00792850233997   36
00074401760320   52
00025800023196   50
00030000065075   12
00073490129414   44
00051141915302   52
00075717952089   34
00020662000040   12
00039978007506   18
00731493040005   47
00014100074472   16
00898425001050   45
00810757010203   28
00879890000113   23
00041200097018   40
00028989491923   44
00744473470334   42
00037000071297   26
00727806012289   11
00023923330054   22
00720947004359   21
00792850320994   34
00083322015815   23
00605806028243   15
00023700014054   17
00078300057857   32
00058449860037   21
00060795871933   41
00898115002329   33
00052100005089   16
00044000022822   9
00051700756834   18
00014800645323   14
00043194385737   8
00829274007108   50
00799210434018   36
00021000006892   13
00041520875983   49
00856414001092   40
00070670000495   22
00025484006898   14
00613008733155   28
00310742016574   13
00021131350277   50
00074182289195   41
00041520021878   25
00688267007538   8
00075050006241   27
00052500024031   8
00075609191619   10
00242008000006   26
00058496019525   32
00071153785731   20
00024000522539   22
00037014242492   27
00688267033742   24
00070272232090   46
00041548751504   52
00034000114221   8
00031604026622   49
00041520879806   8
00610358991020   44
00041520012807   14
00761809039089   8
00044224023841   52
00705105512419   26
00014100089476   21
00077260092021   41
00041780001566   25
00070074580500   10
00011509003676   21
00717489750028   47
00052100107790   52
00092630010009   30
00718122681723   44
00028400056588   9
00024100704965   16
00041520203557   28
00072900000497   53
00688267091025   49
00761318046998   41
00079927020217   7
00022796918741   48
00028400028196   53
00183791000012   50
00893772001033   7
00312843541207   7
00070670008231   49
00341520319594   29
00028400071864   29
00305210013001   8
00078000019636   46
00020662003461   43
00688267001161   48
00023923700284   33
00818512014053   51
00084253284264   48
00043168908795   44
00309972330109   40
00884912113139   51
00072140015633   42
00747599607646   44
00835143001832   12
00012587701294   50
00897034002205   50
00688267099182   32
00041224766723   7
00026200762357   19
00659781566269   53
00021000024841   47
00847388061083   47
00071524162536   17
00070640034024   37
00076084002100   44
00013800232809   52
00654749351802   42
00037000262213   35
00032601055615   19
00012587701119   49
00021664353837   30
00044000031596   35
00756184101780   14
00814832010959   49
00041000005466   15
00031604040444   45
00070272232041   26
00050000397600   32
00047800330319   14
00058449771036   26
00075140005154   10
00041520035486   47
00767387034010   27
00076410900186   39
00878326000116   14
00078522021162   15
00078000156461   8
00688267097201   40
00786306398439   9
00731509581096   13
00049000001938   38
00041780001146   42
00072838310330   32
00023923200234   46
00077652082555   38
00049000014631   45
00071859151373   40
00886973215425   45
00030878145244   35
00011206212135   27
00069276070933   46
00037000281887   18
00012000286223   7
00073410138502   50
00817939013427   49
00040000006039   20
00075900005585   47
00688267020629   50
00070450032609   41
00070470003009   50
00899843002117   52
00038000737381   46
00012000377747   49
00075609190445   52
00048685501023   10
00757037000090   32
00040600327800   48
00038000318443   34
00076950450431   27
00038785353011   53
00897415002336   15
00071249230107   37
00710363581688   21
00050000585014   45
00634418625526   20
00023400419104   53
00310119035863   17
00033200186243   32
00856820160093   14
00048526057054   15
00041710112881   44
00688267033216   46
00074170302028   17
00041520894014   29
00739510003989   9
00010181045011   25
00016000426832   44
00043168762410   9
00074312140204   36
00736547566722   15
00072655405103   28
00715856000004   25
00743002760243   21
00636412012067   12
00093966221015   38
00310310339739   26
00012511202316   19
00857063002416   28
00041780001085   7
00022700185580   11
00022000123169   24
10054800351838   31
00089836188434   9
00078895700015   50
00041457460238   8
00077234056547   15
00041520029591   32
00037323114411   48
00756963170211   8
00688267073403   28
00894700010496   31
00048526098866   36
00016000413689   47
00851076003002   28
00043000028025   12
00688267097164   33
00022796914422   32
00070617001554   16
00012587600320   39
00045885394011   37
00071448303107   30
00036000114249   30
00044000029937   12
00341520313677   49
00070596003655   18
00688267132797   27
00036200083543   22
00041570109106   11
00041520863638   7
00027917018904   13
00782405440024   50
00852697001293   43
00688267059957   51
00818290012043   16
00032917001696   35
00016000456822   37
00028400035095   42
00079567300014   49
00071573123984   23
00071249173749   28
00072180567604   43
00309972818188   52
00041554283457   36
00765847000322   24
00692752200014   51
00049000054323   52
00037000862253   16
00688267076763   16
00022000004888   48
00722252167415   30
00070631044131   17
00072392330041   34
00013286263236   33
00072655405875   53
00041322102522   23
00186852000006   25
00025800023479   48
00039800102010   33
00077644901413   45
00044000029524   51
00076963519828   53
00052500050559   50
00042421500639   7
00735006000234   8
00032700130626   28
00738203101117   18
00072140003043   40
00043000040287   10
00060795998753   42
00020000110318   30
00078347752302   11
00013562300587   18
00013000006491   50
00072140005108   45
00816526010009   50
00096002001008   32
00688267018596   35
00063435891001   8
00833735000720   51
00012292847492   12
00088194340027   50
00762675710010   23
00021000644711   10
00814832011246   8
00375137541109   30
00017000090382   48
00031604028619   11
00885131628138   28
00036000385557   36
00075810023259   53
00077661139516   7
00662166200085   13
00016044912346   38
00077975080085   47
00049733830119   37
00043180147042   17
00073149121066   47
00678523010471   7
00722648654055   10
00041331049825   45
00041554275841   29
00688267075322   19
00688267066535   52
00017077410168   30
00037000167709   30
00041520863614   41
00073711415524   16
00657622409812   26
00041000119194   35
00606274325759   51
00829696000374   52
00381370082569   8
00079400416704   53
00074170414455   49
00688267145308   31
00892773000734   43
00043168661041   28
00635985259480   20
00074584400266   27
00024131168026   36
00328785957211   45
00781421004180   22
00022000014245   9
00816559011189   9
00021000602698   25
00208205400001   43
00010900000185   28
00076050170260   11
00827444000324   42
00039400015925   24
00028000178253   43
00081652051756   20
00051000058874   44
00031493150002   23
00028364216622   16
00311017318805   18
00071068041267   10
00718334337845   11
00688267066146   38
00089836185242   8
00031290035144   32
00032700134600   44
00037000485636   46
00753182242613   10
00070847014171   51
00616618020165   13
00019200028455   39
00688267140792   39
00041457881705   22
00028367831518   16
00072655458451   49
00718122065677   38
00028400027946   8
00037600295383   24
00025800020133   31
00044700023280   40
00024000034124   26
00043917564111   51
00025000056840   20
00688267018534   12
00896537001302   44
00840040189224   53
00811068011002   38
00047834060015   17
00051141948713   43
00041000331091   38
00070491522923   19
00632565000104   15
00688267048753   26
00688267004001   7
00017800136402   8
00045000010079   39
00028000254797   42
00688267038198   16
00879183005559   35
00071262041865   7
00019600052302   24
00094514428269   15
00011156051426   43
00072140005757   8
00309978623038   30
00785331055836   33
00895591001006   32
00009300003308   8
00037000825234   15
00300871466456   44
00041333663388   27
00052100071121   29
00075609190476   8
00070450142513   12
00074200914658   40
00071038000485   40
00719195376073   39
00041457000366   34
00041780027146   32
00070200522060   27
00381370039686   10
00020700003194   8
00028800294412   38
00044100100727   11
00046200012177   18
00014500012807   21
00033900000511   9
00041520876621   50
00075609600647   49
00041000022531   38
00027000419137   23
00028400028141   44
00077260003614   25
00708971916794   13
00071169208958   13
00346581700015   41
00012000018817   14
00038000403408   25
00710363580384   19
00053076103267   10
00020735092866   26
00636874090740   15
00071305072566   42
00689544080336   43
00688267035180   13
00041262284074   42
00052000131192   7
00688267122446   48
00310119032220   45
00688267141911   19
00041331032469   8
00027000419229   24
00811435002176   9
00787359559211   16
00851087000557   48
00013800654557   49
00852584000316   10
00071623479115   14
00000000004065   27
00016300153582   51
00051000195654   28
00071153785717   18
00031142359022   15
00688267134036   22
00041520864697   35
00219744500008   22
00071463023417   10
00021200010538   17
00024600078344   13
00017873705123   25
00073166892178   15
00036000413175   46
00000000432436   20
00017400101404   16
00033674145005   17
00033776011758   25
00015000127565   8
00016000450677   46
00042037103170   38
00045200080902   32
00074182151010   32
00830395031682   52
00072248266647   34
00041780001979   32
00739510004047   37
00672125015438   52
00072368201412   17
00727806070074   33
00707226719524   50
00300450449078   52
00073852026313   45
00378112694807   27
00013232750810   39
00075900007534   32
00819933010204   36
00030000264423   47
00089156801129   38
00688267129148   52
00688267049439   23
00018000007578   38
00073420516208   51
00858328761185   34
00072700000307   7
00813715012684   26
00038000845192   39
00814384000781   50
00075371050183   26
00655852001691   50
00013000007023   11
00300054903921   21
00092227701105   48
00045255115215   46
00828545110127   29
00072248710027   51
00075209824948   33
00041520029638   13
00747599620010   46
00012546685016   50
00074200202106   36
00073435003038   39
00048500021255   20
00688267128769   52
00817539011069   27
00041129080863   26
00070907026250   13
00043000045763   11
00817855010494   36
00637480055055   16
00022506131019   12
00856382003043   23
00352800482525   35
00074682117448   42
00070200520554   11
00071429002463   21
00075072001095   7
00037000875468   24
00021888410118   36
00789622909983   43
00041457513491   29
00688267133671   44
00019063232341   14
00052000134742   38
00076840101283   48
00074682107890   7
00041755008002   26
00755355150022   41
00041520887801   34
00603084230648   17
00071662112059   39
00077245102530   10
00017000068091   9
00074312134395   31
00070074564777   34
00087052777739   32
00214824900006   13
00031600666167   41
00732913440740   28
00688267092534   35
00044000012519   8
00858596001600   33
00027154313381   48
00077975099896   19
00022000012982   23
00044500976489   26
00051111025949   18
00757645018500   16
00041409002479   37
00046689800265   40
00688267124976   25
00072477987054   22
00071921025281   20
00021000042777   27
00016571950279   16
00704863312125   46
00879924000010   47
00021000638994   20
00688267044977   7
00688267086809   16
00070650800763   41
00065203809409   22
00071840092036   24
00077900650246   43
00041900073633   44
00305730133203   20
00075457129000   10
00041457873557   25
00021000030453   43
00070922222019   11
00035000446244   27
00850163004014   21
00070281000310   51
00041548751290   14
00028000706128   32
00037000204442   36
00325866105042   10
00787359175015   35
00041520893345   24
00028000547783   11
00041490736130   40
00021000043309   47
00341520311345   19
00381519050336   28
00074312368196   23
00022000116321   48
00635992041405   31
00071249155486   50
00688267138966   22
00722648654086   17
00049200902943   48
00078300098386   24
00071160063341   31
00070650007070   22
00041387415940   18
00083120103691   51
00039978001887   52
00025500002279   10
00855930001494   31
00762111206022   33
00076840135554   7
00049000053678   38
00062338870700   45
00054800032341   10
00016000275645   47
00767335000821   42
00885131787835   48
00042037102845   17
00023923206311   37
00726528291484   29
00036000306149   11
00300878693770   7
00036632032690   15
00077260097156   19
00017145848404   52
00804066020046   33
00024131135035   21
00214461700007   7
00076991003122   39
00363824057187   11
00047800330142   25
00012587785140   13
00087692100140   49
00870223024370   51
00033674130001   31
00075900002591   43
02086760000007   31
00380040476004   50
00688267068751   19
00099477100030   29
00018627703440   21
00036000258455   28
00075609601477   50
00044000027056   8
00078729120408   51
00306960208136   48
00019200003124   9
00688267147081   44
00076660004658   51
00028400039130   21
00036000412482   22
00021000024643   50
00055653670506   33
00028400006903   15
00097421376791   32
00039438236729   10
00041780005120   25
00789785500133   22
00044700072776   34
00688267097027   26
00736393510078   23
00086600750750   23
00033674123003   46
00898406001819   23
00076840081332   17
00053600000789   15
00077260000064   43
00035000766519   46
00208220300003   35
00688267139420   34
00051381911072   10
00037600234788   21
00718334337432   38
00041322356420   53
00011313070703   19
00072368201726   31
00041520892706   32
00669125608005   36
00736393501434   46
00028989717504   34
00017000080758   29
00078729113899   50
00341520313110   34
00688267033315   46
00655852000267   11
00781963020679   20
00075020016829   29
00015000004316   53
00051000130624   45
00075072001088   13
00027917001128   9
00037000867517   38
00062338870687   11
00076001010096   44
00077900491603   38
00637480077057   20
00076479636163   34
00688267046711   47
00674336978816   40
00051131972902   7
00041520035493   28
00031000670009   37
00033049000229   8
00070982013428   52
00732913228287   24
00300450449092   12
00070200510081   20
00021000701476   21
00052100634760   19
00074182280338   28
00051500552186   7
00674336978533   17
00023100335827   44
00052100156507   15
00070734523922   24
00071160073876   22
00076239420803   27
00015700052013   32
00016300166353   53
00036000406702   27
00070530671773   12
00071160010765   20
00076301240124   24
00080793808977   33
00020735112076   43
00070501297834   44
00052200095744   12
00037466066837   32
00022600296164   18
00072489010016   48
00052200007747   38
00079441002225   38
00217418200001   15
00072180639790   51
00616029060026   11
00212581800003   53
00071537020250   23
00688267144424   51
00074030000040   43
00636874090214   45
00688267142024   51
00052000134483   23
00857003002001   38
00310742109092   49
00070048778193   30
00850150002054   47
00305730175111   13
00068437389716   41
00051500006863   37
00025700003915   41
00070575040268   9
00021000024896   49
00030100599548   47
00786162002891   15
00041262284296   11
00186905000021   34
00027393007621   20
00072392138623   19
00070257600018   45
00715826101908   53
00079200158866   30
00041000009952   26
00046100008232   48
00040000029373   17
00041100081810   35
00637118103370   45
00053568214549   10
00688267126277   45
00012844098150   34
00083900005764   21
00070470459127   39
00077817107000   52
00688267041211   31
00019200882095   41
00033400612870   16
00070670007388   41
00051000192806   41
00688267087042   11
00016000437098   28
00050000429349   16
00017400105372   39
00045425680161   52
00075720377466   9
00012000004520   32
00851267000360   32
00603084246458   17
00071691394044   26
00363824192208   47
00818158012192   31
00077975087565   11
00025600004807   31
00719042700006   38
00083120102090   20
00858078003085   33
00852311004037   46
00718624400006   41
00081492693802   21
00688267037665   31
00280825000007   35
01011195340184   16
00850803002042   45
00047400649125   26
00043000005606   53
00735882500798   45
00865766000042   19
00041449601236   50
00041000002861   18
00074108772008   7
00041118009707   9
00852885003269   38
00077975010198   14
00070275051212   33
00616112061497   34
00011509043184   41
00011210000155   14
00024000015468   37
00852846002270   8
00016000306707   52
00079400066350   8
00804879434436   40
00381370027928   17
00022000120007   7
00757107011049   24
00720692006653   38
00041570094594   8
00099555382037   51
00041520000606   36
00034000061525   42
00011210002500   23
00688267096921   52
00018515609601   26
00072412010038   37
00011246651871   45
00044500984699   44
00688267026812   36
00888109110208   25
00817513015434   25
00036000129991   22
00070923002009   32
00036632002105   31
00034000445059   39
00742365264351   8
00044276022205   41
00041167100011   34
00074555050018   12
00073149169396   48
00042563008048   38
00074312133299   9
00688267098710   28
00074615000113   8
00017000078038   22
00041520314208   44
00041520013118   7
00074170368666   12
00898571000402   12
00631257155795   11
00037000262428   8
00013232750858   12
00022600730729   44
00071859942919   45
00753950003132   41
00381370036401   14
00021908509358   37
00711575721572   10
00041554283433   15
00024321908203   10
00080878042227   30
00894509000278   19
00792850327993   48
00087000007130   51
00084407999914   24
00725342260713   12
00016000135505   36
00071160055766   50
00021131350383   10
00047400649149   31
00308078503905   34
00029695292118   34
00054000441325   49
00019800704063   20
00025293600928   8
00025000056772   11
00074170415513   20
00632615040029   46
00041387221107   29
00052100005027   27
00032100047418   49
00022400000305   7
00813645002618   17
00016000454514   36
00041520039019   32
00651538067036   7
00072310042476   11
00890911000394   50
00041520867957   13
00032700122485   7
00044000088446   39
00688267003110   32
00341520317149   27
00073970311049   42
00079100514465   33
00041508800747   14
00041443114831   51
00688267063619   30
00033200021483   30
00890180001900   9
00042934447605   16
00079400018649   45
00041457103241   52
00305730207300   51
00092961040041   20
00039978002518   47
00041331124379   45
00070640007608   17
00026200162379   51
00641096104281   48
00033674100073   34
00070953891031   37
00731509582314   17
00043000702147   21
00631257734440   11
00020662002747   34
00039800102669   10
00040000441304   39
00075609604041   41
00847037147090   50
00071314023429   23
00688267078217   50
00794522703005   10
00011162111893   29
00036000281125   48
00013900500518   47
00029700001452   45
00207058000000   29
00062338858234   16
00044700073551   47
00052000338751   25
00731509555776   9
00636874121482   25
00688267098611   43
00722430200163   17
00818512015005   18
00030100540946   18
00020735093542   50
00088177227673   26
00043168217101   24
00073711112256   19
00041443023034   32
00030000009154   22
00045000003019   40
00000774000886   41
00025000047954   41
00076171320179   52
00085714700019   34
00855905003003   15
00025700003304   21
00850701003523   29
00047500011686   45
00688267087400   40
00300055509245   34
00051141348841   10
00079400416490   11
00020700403819   50
00025700703006   48
00043000950654   8
00071641371613   49
00038900006020   34
00899587000745   20
00042563016258   11
00070919031686   27
00027000388075   41
00033200023043   18
00031568598166   35
00088110110307   17
00072745047138   21
00041737280143   46
00739510114029   19
00041520000170   48
00051943700755   42
00042272001682   52
00077900115530   49
00022000000286   31
00306961017133   39
00070234005539   24
00043000049860   14
00035000680570   25
00311017405321   15
00688267135507   15
00030100539629   24
00089947802304   13
00896019002032   17
00078300058854   41
00049000043365   32
00815421011203   45
00043000040072   17
00075724631083   42
00030768526764   45
00824862066017   35
00023400003310   25
00853056004078   53
00300450296047   53
00018627703273   7
00071249217993   25
00051500016633   49
00046135259869   19
00028400026710   11
00041520864499   52
00074200677270   39
00688267007187   46
00041335003199   46
00688267134975   10
00054800011247   53
00720692005007   19
00031604026837   27
00208796500005   13
00028000295516   49
00037000827283   41
00890911000776   18
00034000002580   26
00050000572182   41
00028833160005   51
00038000863509   13
00015700209677   38
00070491212725   37
00037000501961   23
00884244115115   13
00086891023670   11
00035000761033   25
00852935001153   46
00049508001607   30
00044600305486   16
00013562000043   39
00688267032264   41
00084114112705   24
00729849136083   40
00071463047697   47
00075901332123   53
00051141379234   14
00037000291404   43
00052100006420   41
00031506105227   38
00031600643069   39
00765667100905   50
00079400022721   41
00058449779018   31
00046500157356   48
00042272007028   17
00699632001006   46
00735282155284   29
00078354712405   40
00853326000724   23
00182308201720   9
00041335000983   43
00040000421351   46
00043454030506   12
00071859020129   35
00841058005353   28
00813866016579   33
00688267053580   15
00852684003064   9
00044600017273   18
00051500708200   31
00048002005357   24
00021200466922   13
00028400190817   30
00041331026031   26
00688267063015   38
00041520013965   15
00041000028380   48
00035000085559   7
00186019000290   41
00300850096018   24
00031604027414   20
00688267070938   35
00078296106003   8
00183060000088   43
00011152261294   24
00827755032601   31
00381371152902   53
00678523040232   47
00710069175013   34
00071464016944   26
00080196323794   15
00894700010380   23
00080878042258   13
00000680000024   42
00041331024150   52
00079927032111   38
00082815106702   36
00024131781003   22
00680866010452   22
00083800032006   18
00743231073107   41
00071641251748   25
00041100806062   17
00814226010916   18
00044677204118   38
00341520319556   7
00719998200001   21
00071845098309   7
00076840100040   9
00074108110992   30
00070670008866   42
00041520874740   10
00043646667053   21
00041548753874   45
00602652184000   51
00818411003011   37
00033400050559   44
00074676618319   24
00041000008375   49
00070074538075   7
00042608470014   27
00011152149585   35
00050000415793   36
00019014039210   31
00890288002335   30
00022600085522   15
00036000306156   24
00043000000502   37
00044500008906   7
00019100112476   37
00074683094564   29
00834183007149   23
00073405101627   9
00719416160580   45
00051700828876   53
00041570109441   42
00079400332431   51
00795872961008   11
00022796990044   40
00043354007509   15
00041000022739   23
00072668803330   41
00037000273332   42
00750049170102   10
00070907209103   37
00070200510098   8
00052159000066   11
00051500555361   26
00070662007013   38
00028400222259   44
00072250018548   51
00796714230986   49
00688267006975   37
00034000040315   32
00872016001308   27
00688267072192   45
00688267141270   29
00076840200160   35
00381371157198   45
00079400024558   46
00072904000028   12
00041520314383   25
00028000517205   38
00023923330764   8
00746775159702   37
00071314102001   19
00381519050459   48
00074312168871   8
00015000008369   24
00034000020706   50
00041331037822   37
00720547105326   32
00037000426899   16
00033049000199   42
00078522021131   36
00017800540018   8
00897580000151   25
00812907013058   37
00737880960338   13
00747599316234   47
00038000008207   50
00768210160135   21
00012044389706   24
00794731040014   19
00048001006812   32
00038900030964   24
00688267134692   29
00182026000711   16
00071859550770   17
00070273202043   47
00074676644110   36
00074688211010   53
00381370041467   16
00023100101521   33
00722252243126   47
00688267077128   52
00888109110048   41
00044000007133   34
00044000027483   29
00042037104566   47
00688267142086   40
00089836188311   34
00030768040024   51
00852109331604   47
00688267010705   37
00043168486897   39
00079911025181   13
00036000295849   8
00053852004405   41
00051135208274   15
00309973234000   21
00208247800005   44
00036000506754   50
00028190007296   35
00070012226606   26
00041129632505   41
00023923500457   13
00058496723064   19
00688267065163   28
00688267002069   49
00040000377658   14
00078300058571   14
00008346026371   48
00037000877721   36
00309974685160   14
00024131168040   50
00044000032586   10
00041618500346   19
00070655901304   7
00050000572250   42
00031500005431   24
00034000138500   21
00028400028110   38
00033776017750   36
00716270001363   33
00688267078989   11
00031000600358   50
00051131605534   52
00855905003126   16
00688267128592   7
00813055011071   41
00616618690078   42
00074300005300   22
00770009250651   49
00076740075295   17
00300450212306   32
00354973301313   23
00010300843252   16
00688267080784   28
00042563013660   22
00038000475443   53
00041793913993   40
00898639003154   13
00052100006567   25
00829696000831   34
00041000006272   19
00688267036439   16
00077013160502   23
00805219260081   45
00049331002307   20
00713757439206   39
00074170416367   30
00743490000104   7
00086800687634   49
00708971912543   44
00024182002515   40
00736393502134   43
00052200028049   35
00688267006821   7
00022798140003   43
00052603066044   31
00052200071045   35
00030768033088   10
00688339923193   24
00027000419250   36
00294000600005   35
00309975506501   46
00717226161896   49
00080878043026   27
00040000413691   39
00058449891383   50
00041554283310   43
00897127000897   53
00038000570742   42
00073852033717   46
00827755070122   15
00036000103687   14
00072600000025   48
00785030555552   43
00075971174401   53
00071169778154   12
00073347366009   44
00044000033736   30
00076183644096   22
00010181044281   29
00028400160889   31
00079621461002   42
00041457060674   53
00038000635601   44
00024100543922   35
00792850311992   50
00085904194406   29
00071736031033   44
00041420102509   13
00052159700867   24
00071072030547   44
00030000058008   43
00076950204584   33
00070234000077   35
00042608459057   13
00035742221116   18
00074182269814   24
00850163002003   45
00051000149190   24
00033200186816   43
00036000412666   51
00037000830108   53
00688267088841   45
00014100072331   33
00025317128612   19
00688267122118   36
00017800133869   22
00077661123966   25
00070877009024   14
00628159140806   46
00607959700502   32
00070600000298   18
00841058025092   42
00017400118358   30
00067312007998   27
00022200966511   7
00023923200050   20
00719410700027   40
00011985270302   7
00731509583250   37
00042037103675   36
00719998700006   50
00688267090967   44
00074170288667   15
00688267065927   51
00083926141002   41
00311917121833   16
00041788471156   17
00044000028596   22
00028800158011   41
00020000419077   23
00756184120118   49
00037000393160   40
00071249253090   41
00732913440689   39
00071169778116   21
00036632036278   50
00688267097676   7
00041642001505   26
00073129748832   52
00016571940348   47
00043168662482   42
00640344027563   36
00187471000156   12
00041520876973   31
00040100751358   35
00036632018250   35
00078354124079   7
00074880070347   16
00767707001678   23
00051500031148   30
00076183003633   14
00028400064057   39
00032700010096   25
00841058022084   29
00753950001206   17
00071851000013   33
00799210375014   52
00052100070667   48
00072092024240   35
00070662075012   16
00077260040350   7
00016000480377   17
00017800154727   11
00044400185509   19
00072600034167   32
00092325333451   50
00078300056287   31
00312547171366   33
00032700128753   35
00073187412348   33
00043182000581   25
00025317120005   53
08411277205920   12
00079567110057   26
00381371025800   12
00072368050805   53
00044600308883   12
00034000001255   10
00341520319570   41
00052100760698   53
00085582061113   14
00021908423142   39
00021000026883   39
00074170373615   38
00052000040050   26
00011246422556   22
00816559011714   37
00070655000120   22
00043000285435   22
00875208000035   31
00024131170289   37
00031774220882   18
00021200980459   26
00093709301400   47
00099800000785   17
00074908324285   24
00688267138256   45
00071736010403   7
00722252192028   29
00073950151504   21
00025700708629   41
00731493030600   23
00850701003493   9
00016000156272   19
00075072001149   7
00034000077403   33
00669125507452   37
00074182269302   23
00072290000008   15
00074682107845   33
00070253297595   43
00041000146398   53
00688267058905   23
00089947302828   53
00018214826637   11
00810882016019   24
00709351322228   13
00076306301004   23
00052100018973   51
00688267084614   34
00071464300500   37
00688267004964   39
00747599306532   35
00688267098246   23
00023100102948   29
00846675003447   11
00041457036136   19
00046500727962   7
00048155908604   46
00759171216078   33
00036000324129   13
00022174018131   44
00016000160606   33
00678112195862   22
00072945601369   33
00707226658939   33
00070560978330   14
00070234003870   49
00036000385854   39
00041530503616   8
00025293000995   33
00079400333957   18
00039272020010   18
00070450042202   15
00071779002328   36
00070234004259   40
00070074569741   9
00042272005116   14
00077567254269   43
00094100007045   19
00892245001252   9
00802763040039   31
00046675013303   32
00030000061534   39
00050200008214   9
00634680935866   29
00023400997749   40
00688267147715   15
00071691450795   23
00208360600001   38
00672125012253   19
00185255000088   11
00044000033972   49
00083078500559   32
00892805003078   44
00013800551566   47
00017800134651   41
00075856078626   16
00688267009464   39
00024131107681   12
00072400006647   37
00300318668191   10
00892992002007   17
00030000319635   46
00071736002569   13
00010700088406   12
00072600003880   50
00759283601076   48
00039000085687   10
00032700130862   53
00753950001350   37
00039278132007   28
00084253222303   35
00010181073809   17
00835228006028   45
00031604027070   49
00073405101757   16
00019014105045   9
00688267137273   46
00043168713948   20
00041457070765   8
00073410000267   23
00020000001999   16
00052159090036   23
00071249155462   53
00049177040402   19
00030100591078   19
00041900025182   10
00041000077210   38
00038000762451   31
00080878043118   24
00051500049624   16
00043100067221   27
00688267036118   43
00815680001663   23
00074200145908   44
00021500010948   15
00074804009446   23
00077802535221   37
00310158080251   8
00381371155989   15
00072368111704   38
00302250525471   29
00051381911089   17
00044000012885   11
00037000344384   11
00041520886033   45
00017000986661   28
00873668000442   49
00717524776747   49
00044935100015   13
00070980044950   42
00716334300005   19
00300239205154   21
00024000022114   33
00015000074463   52
00749174097071   36
00688267068942   23
00744473941049   11
00024842820657   30
00076545005619   21
00041653456783   7
00718726500000   38
00079400124050   13
00040000322450   33
00046135100345   37
00688267097331   40
00076301870031   29
00076268135402   23
00090341244010   42
00895203001127   34
00043180583680   24
00070600000304   46
00688267128721   32
00025000056017   16
00051141374239   38
00722252300904   52
00041520000293   42
00036000360035   33
00019063232471   14
00079400194275   49
00051000200518   19
00876134000076   35
00052100090405   21
00098382000046   32
00688267145834   41
00705105184272   28
00041460398832   34
00688267018572   53
00073570000084   33
00070253530005   29
00071720531938   21
00044000025298   20
00051700816873   52
